Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
Burn+Thin,bc1,bc1_11,abco,DBH_2PostRX,15.4,2019,1.0,1.0,0.3000000000000007,0.3000000000000007,2018.0,2019,0,fir,0,15.4,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_19,pije,DBH_2PostRX,110.9,2019,1.0,1.0,-1.2999999999999972,-1.2999999999999972,2018.0,2019,0,yellow_pine,0,110.9,Burn/Understory Thin,pine,2018.0,2019
Burn+Thin,bc1,bc1_20,abco,DBH_2PostRX,90.1,2019,2.0,1.0,-2.9000000000000057,-2.9000000000000057,2018.0,2019,0,fir,1,93.4,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_35,cade,DBH_2PostRX,103.3,2019,1.0,1.0,-0.2999999999999971,-0.2999999999999971,2018.0,2019,0,cedar,0,103.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_47,abco,DBH_2PostRX,26.9,2019,1.0,1.0,1.5,1.5,2018.0,2019,0,fir,0,26.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_51,cade,DBH_2PostRX,128.6,2019,1.0,1.0,-2.300000000000012,-2.300000000000012,2018.0,2019,0,cedar,0,128.6,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_65,abco,DBH_2PostRX,43.6,2019,1.0,1.0,1.0,1.0,2018.0,2019,0,fir,0,43.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_67,cade,DBH_2PostRX,88.4,2019,1.0,1.0,1.5,1.5,2018.0,2019,0,cedar,0,88.4,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_77,pila,DBH_2PostRX,111.5,2019,1.0,1.0,-0.7999999999999972,-0.7999999999999972,2018.0,2019,0,white_pine,0,111.5,Burn/Understory Thin,pine,2018.0,2019
Burn+Thin,bc1,bc1_90,abco,DBH_2PostRX,28.4,2019,1.0,3.0,7.299999999999997,2.433333333333332,2016.0,2019,0,fir,0,28.4,Burn/Understory Thin,fir,2016.0,2019
Burn+Thin,bc1,bc1_93,pila,DBH_2PostRX,35.8,2019,1.0,1.0,0.7999999999999972,0.7999999999999972,2018.0,2019,0,white_pine,0,35.8,Burn/Understory Thin,pine,2018.0,2019
Burn+Thin,bc1,bc1_101,abco,DBH_2PostRX,20.2,2019,1.0,1.0,1.1999999999999993,1.1999999999999993,2018.0,2019,0,fir,0,20.2,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_103,cade,DBH_2PostRX,24.8,2019,1.0,1.0,-2.1999999999999997,-2.1999999999999997,2018.0,2019,0,cedar,0,24.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_104,cade,DBH_2PostRX,21.9,2019,1.0,1.0,0.7999999999999972,0.7999999999999972,2018.0,2019,0,cedar,0,21.9,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_105,abco,DBH_2PostRX,22.0,2019,1.0,1.0,-0.1999999999999993,-0.1999999999999993,2018.0,2019,0,fir,0,22.0,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_106,abco,DBH_2PostRX,28.6,2019,1.0,1.0,0.3000000000000007,0.3000000000000007,2018.0,2019,0,fir,0,28.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_127,cade,DBH_2PostRX,28.9,2019,1.0,1.0,0.3999999999999986,0.3999999999999986,2018.0,2019,0,cedar,0,28.9,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_154,abco,DBH_2PostRX,34.6,2019,1.0,1.0,0.3000000000000042,0.3000000000000042,2018.0,2019,0,fir,0,34.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_159,abco,DBH_2PostRX,142.9,2019,1.0,1.0,0.5,0.5,2018.0,2019,0,fir,0,142.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_170,abco,DBH_2PostRX,28.8,2019,1.0,1.0,-0.0999999999999978,-0.0999999999999978,2018.0,2019,0,fir,0,28.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_216,cade,DBH_2PostRX,26.3,2019,1.0,1.0,0.5,0.5,2018.0,2019,0,cedar,0,26.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_222,cade,DBH_2PostRX,17.6,2019,1.0,1.0,0.2000000000000028,0.2000000000000028,2018.0,2019,0,cedar,0,17.6,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_225,cade,DBH_2PostRX,17.4,2019,1.0,1.0,-0.5,-0.5,2018.0,2019,0,cedar,0,17.4,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_229,cade,DBH_2PostRX,23.6,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,cedar,0,23.6,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_236,cade,DBH_2PostRX,27.5,2019,1.0,1.0,0.0,0.0,2018.0,2019,0,cedar,0,27.5,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_240,cade,DBH_2PostRX,29.1,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,cedar,0,29.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_241,abma,DBH_2PostRX,100.5,2019,2.0,1.0,-0.0999999999999943,-0.0999999999999943,2018.0,2019,0,fir,0,100.5,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_242,cade,DBH_2PostRX,28.7,2019,1.0,1.0,0.3999999999999986,0.3999999999999986,2018.0,2019,0,cedar,0,28.7,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_267,abco,DBH_2PostRX,18.6,2019,1.0,1.0,0.0,0.0,2018.0,2019,0,fir,0,18.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_271,cade,DBH_2PostRX,31.0,2019,1.0,1.0,-1.2000000000000028,-1.2000000000000028,2018.0,2019,0,cedar,0,31.0,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_273,abco,DBH_2PostRX,25.0,2019,1.0,1.0,0.6999999999999993,0.6999999999999993,2018.0,2019,0,fir,0,25.0,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_276,cade,DBH_2PostRX,38.1,2019,1.0,1.0,0.6000000000000014,0.6000000000000014,2018.0,2019,0,cedar,0,38.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_278,cade,DBH_2PostRX,21.3,2019,2.0,1.0,-0.3000000000000007,-0.3000000000000007,2018.0,2019,0,cedar,0,21.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_279,cade,DBH_2PostRX,25.1,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,cedar,0,25.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_283,abco,DBH_2PostRX,88.0,2019,1.0,1.0,0.0,0.0,2018.0,2019,0,fir,0,88.0,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_285,cade,DBH_2PostRX,20.7,2019,1.0,1.0,0.1999999999999993,0.1999999999999993,2018.0,2019,0,cedar,0,20.7,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_297,cade,DBH_2PostRX,20.0,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,cedar,0,20.0,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_298,abco,DBH_2PostRX,44.3,2019,1.0,1.0,-0.1000000000000014,-0.1000000000000014,2018.0,2019,0,fir,0,44.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_309,cade,DBH_2PostRX,29.7,2019,1.0,1.0,0.3999999999999986,0.3999999999999986,2018.0,2019,0,cedar,0,29.7,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_310,abco,DBH_2PostRX,30.9,2019,1.0,1.0,0.5999999999999979,0.5999999999999979,2018.0,2019,0,fir,0,30.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_311,abco,DBH_2PostRX,17.4,2019,1.0,1.0,1.0,1.0,2018.0,2019,0,fir,0,17.4,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_7922,cade,DBH_2PostRX,37.3,2019,1.0,1.0,1.1999999999999955,1.1999999999999955,2018.0,2019,0,cedar,0,37.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_341,abco,DBH_2PostRX,42.3,2019,1.0,1.0,-0.2000000000000028,-0.2000000000000028,2018.0,2019,0,fir,0,42.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_346,abco,DBH_2PostRX,165.8,2019,1.0,1.0,-1.5,-1.5,2018.0,2019,0,fir,0,165.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_358,cade,DBH_2PostRX,164.4,2019,1.0,1.0,3.9000000000000057,3.9000000000000057,2018.0,2019,0,cedar,1,160.15,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_440,abco,DBH_2PostRX,30.5,2019,1.0,1.0,2.3999999999999986,2.3999999999999986,2018.0,2019,0,fir,0,30.5,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_455,abco,DBH_2PostRX,29.3,2019,1.0,1.0,0.3000000000000007,0.3000000000000007,2018.0,2019,0,fir,0,29.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_466,abco,DBH_2PostRX,37.7,2019,1.0,1.0,0.2000000000000028,0.2000000000000028,2018.0,2019,0,fir,0,37.7,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_467,abco,DBH_2PostRX,27.9,2019,1.0,1.0,-0.1000000000000014,-0.1000000000000014,2018.0,2019,0,fir,0,27.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_472,abco,DBH_2PostRX,16.7,2019,1.0,1.0,0.8999999999999986,0.8999999999999986,2018.0,2019,0,fir,0,16.7,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_473,abco,DBH_2PostRX,24.4,2019,1.0,1.0,-0.1000000000000014,-0.1000000000000014,2018.0,2019,0,fir,0,24.4,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_474,abco,DBH_2PostRX,19.0,2019,1.0,1.0,0.6000000000000014,0.6000000000000014,2018.0,2019,0,fir,0,19.0,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_475,abco,DBH_2PostRX,38.7,2019,1.0,1.0,-0.0999999999999943,-0.0999999999999943,2018.0,2019,0,fir,0,38.7,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_482,abco,DBH_2PostRX,35.0,2019,1.0,1.0,0.6000000000000014,0.6000000000000014,2018.0,2019,0,fir,0,35.0,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_489,pije,DBH_2PostRX,26.5,2019,1.0,1.0,-0.5,-0.5,2018.0,2019,0,yellow_pine,0,26.5,Burn/Understory Thin,pine,2018.0,2019
Burn+Thin,bc1,bc1_493,cade,DBH_2PostRX,28.5,2019,1.0,1.0,-0.5,-0.5,2018.0,2019,0,cedar,0,28.5,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_494,abco,DBH_2PostRX,89.7,2019,1.0,1.0,-2.799999999999997,-2.799999999999997,2018.0,2019,0,fir,1,93.5,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_501,abco,DBH_2PostRX,103.1,2019,1.0,1.0,1.0999999999999943,1.0999999999999943,2018.0,2019,0,fir,0,103.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_16203,cade,DBH_2PostRX,30.4,2019,1.0,1.0,0.0,0.0,2018.0,2019,0,cedar,1,23.0,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_512,cade,DBH_2PostRX,27.1,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,cedar,0,27.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_526,abma,DBH_2PostRX,20.1,2019,1.0,1.0,0.4000000000000021,0.4000000000000021,2018.0,2019,0,fir,0,20.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_527,abco,DBH_2PostRX,16.3,2019,1.0,1.0,0.3000000000000007,0.3000000000000007,2018.0,2019,0,fir,0,16.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_528,abma,DBH_2PostRX,30.7,2019,1.0,1.0,0.8000000000000007,0.8000000000000007,2018.0,2019,0,fir,0,30.7,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_529,cade,DBH_2PostRX,27.0,2019,1.0,1.0,0.0,0.0,2018.0,2019,0,cedar,0,27.0,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_530,abco,DBH_2PostRX,29.4,2019,1.0,1.0,0.1999999999999993,0.1999999999999993,2018.0,2019,0,fir,0,29.4,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_552,cade,DBH_2PostRX,17.0,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,cedar,0,17.0,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_558,abma,DBH_2PostRX,35.8,2019,1.0,1.0,1.0,1.0,2018.0,2019,0,fir,0,35.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_559,cade,DBH_2PostRX,88.9,2019,1.0,1.0,-0.3999999999999915,-0.3999999999999915,2018.0,2019,0,cedar,0,88.9,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_614,cade,DBH_2PostRX,149.2,2019,1.0,1.0,1.0999999999999943,1.0999999999999943,2018.0,2019,0,cedar,0,149.2,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_621,cade,DBH_2PostRX,44.9,2019,1.0,1.0,-0.1000000000000014,-0.1000000000000014,2018.0,2019,0,cedar,0,44.9,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_657,cade,DBH_2PostRX,136.0,2019,1.0,1.0,-5.0,-5.0,2018.0,2019,0,cedar,1,142.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_680,cade,DBH_2PostRX,179.1,2019,1.0,1.0,-8.599999999999994,-8.599999999999994,2018.0,2019,0,cedar,1,186.55,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_693,cade,DBH_2PostRX,28.8,2019,1.0,1.0,0.8000000000000007,0.8000000000000007,2018.0,2019,0,cedar,0,28.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_694,cade,DBH_2PostRX,121.5,2019,1.0,1.0,2.5,2.5,2018.0,2019,0,cedar,0,121.5,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_701,abco,DBH_2PostRX,26.1,2019,1.0,1.0,-1.5,-1.5,2018.0,2019,0,fir,0,26.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_730,cade,DBH_2PostRX,33.8,2019,1.0,1.0,0.6999999999999957,0.6999999999999957,2018.0,2019,0,cedar,0,33.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_751,cade,DBH_2PostRX,106.6,2019,1.0,1.0,-2.6000000000000085,-2.6000000000000085,2018.0,2019,0,cedar,0,106.6,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_762,abco,DBH_2PostRX,26.1,2019,1.0,1.0,1.3000000000000007,1.3000000000000007,2018.0,2019,0,fir,0,26.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_784,cade,DBH_2PostRX,28.3,2019,1.0,1.0,-0.3000000000000007,-0.3000000000000007,2018.0,2019,0,cedar,0,28.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_786,cade,DBH_2PostRX,33.9,2019,1.0,1.0,0.2999999999999971,0.2999999999999971,2018.0,2019,0,cedar,0,33.9,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_802,abco,DBH_2PostRX,27.9,2019,1.0,1.0,0.2999999999999971,0.2999999999999971,2018.0,2019,0,fir,0,27.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_803,cade,DBH_2PostRX,42.5,2019,1.0,1.0,0.7999999999999972,0.7999999999999972,2018.0,2019,0,cedar,0,42.5,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_810,cade,DBH_2PostRX,22.6,2019,1.0,1.0,0.7000000000000028,0.7000000000000028,2018.0,2019,0,cedar,0,22.6,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_811,cade,DBH_2PostRX,29.4,2019,1.0,1.0,-0.3000000000000007,-0.3000000000000007,2018.0,2019,0,cedar,0,29.4,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_831,pije,DBH_2PostRX,132.1,2019,1.0,1.0,-1.4000000000000057,-1.4000000000000057,2018.0,2019,0,yellow_pine,0,132.1,Burn/Understory Thin,pine,2018.0,2019
Burn+Thin,bc1,bc1_857,abco,DBH_2PostRX,28.5,2019,1.0,1.0,-1.0,-1.0,2018.0,2019,0,fir,0,28.5,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_870,abco,DBH_2PostRX,21.9,2019,1.0,1.0,1.099999999999998,1.099999999999998,2018.0,2019,0,fir,0,21.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_871,abco,DBH_2PostRX,17.6,2019,1.0,1.0,0.0,0.0,2018.0,2019,0,fir,0,17.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_886,cade,DBH_2PostRX,33.1,2019,1.0,1.0,0.6000000000000014,0.6000000000000014,2018.0,2019,0,cedar,0,33.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_912,abma,DBH_2PostRX,23.7,2019,1.0,1.0,-0.1999999999999993,-0.1999999999999993,2018.0,2019,0,fir,0,23.7,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_913,cade,DBH_2PostRX,123.4,2019,1.0,1.0,-0.8999999999999915,-0.8999999999999915,2018.0,2019,0,cedar,0,123.4,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_917,abco,DBH_2PostRX,78.8,2019,1.0,1.0,0.3999999999999915,0.3999999999999915,2018.0,2019,0,fir,0,78.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_933,abco,DBH_2PostRX,34.1,2019,1.0,1.0,0.8000000000000043,0.8000000000000043,2018.0,2019,0,fir,0,34.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_955,cade,DBH_2PostRX,20.3,2019,1.0,1.0,-1.6999999999999993,-1.6999999999999993,2018.0,2019,0,cedar,0,20.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_962,abco,DBH_2PostRX,33.7,2019,1.0,1.0,0.1000000000000014,0.1000000000000014,2018.0,2019,0,fir,0,33.7,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_963,abco,DBH_2PostRX,32.6,2019,1.0,1.0,-1.0,-1.0,2018.0,2019,0,fir,0,32.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_968,abco,DBH_2PostRX,25.2,2019,2.0,1.0,-0.9000000000000021,-0.9000000000000021,2018.0,2019,0,fir,0,25.2,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_978,abco,DBH_2PostRX,85.2,2019,1.0,1.0,0.7999999999999972,0.7999999999999972,2018.0,2019,0,fir,0,85.2,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_990,cade,DBH_2PostRX,19.1,2019,1.0,1.0,0.4000000000000021,0.4000000000000021,2018.0,2019,0,cedar,0,19.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_996,cade,DBH_2PostRX,23.5,2019,1.0,1.0,0.6000000000000014,0.6000000000000014,2018.0,2019,0,cedar,0,23.5,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_997,cade,DBH_2PostRX,27.2,2019,1.0,1.0,2.6999999999999997,2.6999999999999997,2018.0,2019,0,cedar,0,27.2,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1016,abco,DBH_2PostRX,26.6,2019,1.0,1.0,0.4000000000000021,0.4000000000000021,2018.0,2019,0,fir,0,26.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1020,cade,DBH_2PostRX,27.3,2019,1.0,1.0,-0.6999999999999993,-0.6999999999999993,2018.0,2019,0,cedar,0,27.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1028,abco,DBH_2PostRX,31.4,2019,1.0,1.0,-2.6000000000000014,-2.6000000000000014,2018.0,2019,0,fir,1,35.05,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1043,abco,DBH_2PostRX,30.3,2019,1.0,1.0,-0.1999999999999993,-0.1999999999999993,2018.0,2019,0,fir,0,30.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1056,cade,DBH_2PostRX,31.9,2019,1.0,1.0,-0.8999999999999986,-0.8999999999999986,2018.0,2019,0,cedar,0,31.9,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1103,cade,DBH_2PostRX,33.2,2019,1.0,1.0,0.7000000000000028,0.7000000000000028,2018.0,2019,0,cedar,0,33.2,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1127,cade,DBH_2PostRX,105.1,2019,1.0,1.0,0.8999999999999915,0.8999999999999915,2018.0,2019,0,cedar,0,105.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1176,cade,DBH_2PostRX,130.8,2019,1.0,1.0,0.3000000000000113,0.3000000000000113,2018.0,2019,0,cedar,0,130.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1186,cade,DBH_2PostRX,152.1,2019,1.0,1.0,1.0999999999999943,1.0999999999999943,2018.0,2019,0,cedar,0,152.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1189,abco,DBH_2PostRX,25.3,2019,1.0,1.0,1.400000000000002,1.400000000000002,2018.0,2019,0,fir,0,25.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1198,abco,DBH_2PostRX,26.8,2019,1.0,1.0,0.5,0.5,2018.0,2019,0,fir,0,26.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1199,abma,DBH_2PostRX,28.3,2019,1.0,1.0,0.3000000000000007,0.3000000000000007,2018.0,2019,0,fir,0,28.3,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1200,abma,DBH_2PostRX,15.9,2019,1.0,1.0,0.5999999999999996,0.5999999999999996,2018.0,2019,0,fir,0,15.9,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1226,abco,DBH_2PostRX,25.6,2019,1.0,1.0,-0.5999999999999979,-0.5999999999999979,2018.0,2019,0,fir,0,25.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1234,abco,DBH_2PostRX,36.0,2019,1.0,1.0,0.7999999999999972,0.7999999999999972,2018.0,2019,0,fir,0,36.0,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1259,cade,DBH_2PostRX,25.2,2019,1.0,1.0,0.6999999999999993,0.6999999999999993,2018.0,2019,0,cedar,0,25.2,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1292,cade,DBH_2PostRX,28.2,2019,1.0,1.0,0.3999999999999986,0.3999999999999986,2018.0,2019,0,cedar,0,28.2,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1312,abco,DBH_2PostRX,122.8,2019,1.0,1.0,-0.5,-0.5,2018.0,2019,0,fir,0,122.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1358,abco,DBH_2PostRX,37.8,2019,1.0,1.0,-1.2000000000000028,-1.2000000000000028,2018.0,2019,0,fir,0,37.8,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1374,abco,DBH_2PostRX,28.1,2019,1.0,1.0,0.7000000000000028,0.7000000000000028,2018.0,2019,0,fir,0,28.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1375,cade,DBH_2PostRX,20.8,2019,1.0,1.0,0.8000000000000007,0.8000000000000007,2018.0,2019,0,cedar,0,20.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1381,abco,DBH_2PostRX,30.5,2019,1.0,1.0,0.5,0.5,2018.0,2019,0,fir,0,30.5,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1390,abco,DBH_2PostRX,41.1,2019,1.0,1.0,-0.1000000000000014,-0.1000000000000014,2018.0,2019,0,fir,0,41.1,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1393,abco,DBH_2PostRX,38.6,2019,1.0,1.0,-0.6000000000000014,-0.6000000000000014,2018.0,2019,0,fir,0,38.6,Burn/Understory Thin,fir,2018.0,2019
Burn+Thin,bc1,bc1_1402,cade,DBH_2PostRX,19.2,2019,1.0,1.0,0.3000000000000007,0.3000000000000007,2018.0,2019,0,cedar,0,19.2,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1403,cade,DBH_2PostRX,28.3,2019,1.0,1.0,0.4000000000000021,0.4000000000000021,2018.0,2019,0,cedar,0,28.3,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1405,cade,DBH_2PostRX,22.5,2019,1.0,1.0,0.8000000000000007,0.8000000000000007,2018.0,2019,0,cedar,0,22.5,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1406,cade,DBH_2PostRX,22.8,2019,1.0,1.0,0.8000000000000007,0.8000000000000007,2018.0,2019,0,cedar,0,22.8,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1408,cade,DBH_2PostRX,24.1,2019,2.0,1.0,-0.5,-0.5,2018.0,2019,0,cedar,0,24.1,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1410,cade,DBH_2PostRX,36.0,2019,1.0,1.0,0.7999999999999972,0.7999999999999972,2018.0,2019,0,cedar,0,36.0,Burn/Understory Thin,cedar,2018.0,2019
Burn+Thin,bc1,bc1_1413,cade,DBH_2PostRX,24.1,2019,1.0,1.0,-0.5999999999999979,-0.5999999999999979,2018.0,2019,0,cedar,0,24.1,Burn/Understory Thin,cedar,2018.0,2019
